,CD_PROGRAMA_IES,NM_PROGRAMA_IES,SG_ENTIDADE_ENSINO,NM_ENTIDADE_ENSINO,AN_BASE,ID_ADD_PRODUCAO_INTELECTUAL,ID_PRODUCAO_INTELECTUAL,NM_PRODUCAO,ID_AREA_CONCENTRACAO,NM_AREA_CONCENTRACAO
7562,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465183,5889908,NEW RESULTS ON PRE-AGGREGATION FUNCTIONS: INTRODUCING (LIGHT) PRE-T-NORMS,76264,CIÊNCIA DA COMPUTAÇÃO
7563,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465188,5782349,ON EXPANDING CARRIER-GRADE SDN CONTROL-PLANE TO WLAN COSTUMER-SIDE SYSTEMS: PERFORMANCE EVALUATION OF COMMODITY-BASED WIRELESS NODES,76264,CIÊNCIA DA COMPUTAÇÃO
7564,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465192,5889831,ON THE DEFINITION OF THE CONCEPT OF PRE-T-CONORMS,76264,CIÊNCIA DA COMPUTAÇÃO
7565,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465193,5324896,ON THE DEVELOPMENT OF VALUE-ADDED SMART CITY APPLICATIONS: A SYSTEM-OF-SYSTEMS VIEW,76264,CIÊNCIA DA COMPUTAÇÃO
7566,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465195,5889720,PENALTY FUNCTIONS CONSTRUCTED FROM QL SUBSETHOOD MEASURES,76264,CIÊNCIA DA COMPUTAÇÃO
7567,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465196,5324671,PERFMINER VISUALIZER: UMA FERRAMENTA PARA ANÁLISE DA EVOLUÇÃO DO ATRIBUTO DE QUALIDADE DE DESEMPENHO EM SISTEMAS DE SOFTWARE,76264,CIÊNCIA DA COMPUTAÇÃO
7568,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465197,5784311,PERFORMANCE ASSESSMENT OF THE LOADNG ROUTING PROTOCOL IN SMART CITY SCENARIOS,76264,CIÊNCIA DA COMPUTAÇÃO
7569,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465198,5784218,PERFORMANCE EVALUARON OF THE TREE AUGMENTED NAIVE BAYES CLASSIFIER FOR KNOWLEDGE DISCOVERY IN HEALTHCARE DATABASES,76264,CIÊNCIA DA COMPUTAÇÃO
7570,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465199,5784334,PERFORMANCE EVALUATION OF MULTIPLE ATTRIBUTE MOBILITY DECISION MODELS: A QOE-EFFICIENCY PERSPECTIVE,76264,CIÊNCIA DA COMPUTAÇÃO
7571,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465200,5782562,PREDICTING HYPERTENSIVE DISORDERS IN HIGH-RISK PREGNANCY USING THE RANDOM FOREST APPROACH,76264,CIÊNCIA DA COMPUTAÇÃO
7572,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465203,5971238,"PROPOSING AN IOT-BASED HEALTHCARE PLATFORM TO INTEGRATE PATIENTS, PHYSICIANS AND AMBULANCE SERVICES",76264,CIÊNCIA DA COMPUTAÇÃO
7573,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465205,5971217,QUEUEWE: AN IOT-BASED SOLUTION FOR QUEUE MONITORING,76264,CIÊNCIA DA COMPUTAÇÃO
7574,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465206,6025775,RASTREAMENTO E GERENCIAMENTO DE REQUISITOS EM BUSCA DA CONFORMIDADE LEGAL,76264,CIÊNCIA DA COMPUTAÇÃO
7575,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465207,5324903,REFINING MISSIONS TO ARCHITECTURES IN SOFTWARE-INTENSIVE SYSTEMS-OF-SYSTEMS,76264,CIÊNCIA DA COMPUTAÇÃO
7576,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465209,5890457,"RESTRICTED EQUIVALENCE FUNCTION ON L([0,1])",76264,CIÊNCIA DA COMPUTAÇÃO
7577,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465210,6115950,SEGMENTAÇÃO SEMI-AUTOMÁTICA DE ÚLCERAS PARA TERAPIA LARVAL,76264,CIÊNCIA DA COMPUTAÇÃO
7578,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465216,6078995,"(T, N)-IMPLICATIONS",76264,CIÊNCIA DA COMPUTAÇÃO
7579,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465220,6069088,TOWARDS AN ARCHITECTURE FOR SMART GARBAGE COLLECTION IN URBAN SETTINGS,76264,CIÊNCIA DA COMPUTAÇÃO
7580,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465221,6068956,TOWARDS CIVIC ENGAGEMENT IN SMART PUBLIC SECURITY,76264,CIÊNCIA DA COMPUTAÇÃO
7581,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465222,5782843,TOWARDS ENHANCED CONNECTIVITY THROUGH WLAN SLICING,76264,CIÊNCIA DA COMPUTAÇÃO
7582,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465223,5784342,TOWARDS FOG-BASED SLICE-DEFINED WLAN INFRASTRUCTURES TO EFFICIENTLY COPE WITH FUTURE 5G USE CASES,76264,CIÊNCIA DA COMPUTAÇÃO
7583,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465224,6114371,TRAINING SOFTWARE ENGINEERS USING OPEN-SOURCE SOFTWARE: THE PROFESSORS' PERSPECTIVE,76264,CIÊNCIA DA COMPUTAÇÃO
7584,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465226,5941635,UM ESTUDO EXPLORATÓRIO NA CRIAÇÃO DE FASES DE JOGOS DIGITAIS POR ALUNOS DO ENSINO FUNDAMENTAL I,76264,CIÊNCIA DA COMPUTAÇÃO
7585,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465227,5942057,UM MODELO DE TUTOR VIRTUAL PARA AULAS BASEADAS EM MISSÕES DE PROGRAMAÇÃO DE JOGOS DIGITAIS,76264,CIÊNCIA DA COMPUTAÇÃO
7586,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465228,5974185,UM SISTEMA PARA GERENCIAMENTO AUTOMÁTICO E EFICIÊNCIA ENERGÉTICA EM PRÉDIOS INTELIGENTES.,76264,CIÊNCIA DA COMPUTAÇÃO
7587,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465229,6021812,UMA NOTACAO TEXTUAL MODULAR E ESCALAVEL PARA MODELOS DE REQUISITOS ISTAR,76264,CIÊNCIA DA COMPUTAÇÃO
7588,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465230,5324862,UMA PLATAFORMA ESCALÁVEL PARA DESENVOLVIMENTO DE APLICAÇÕES DE IOT,76264,CIÊNCIA DA COMPUTAÇÃO
7589,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465233,5889866,USING E-OPERATORS TO EXTEND LATTICE-VALUED UNINORMS AND NULLNORMS,76264,CIÊNCIA DA COMPUTAÇÃO
7590,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465234,6068858,USING SOCIAL MEDIA PHOTOS TO IDENTIFY TOURISM PREFERENCES IN SMART TOURISM DESTINATION,76264,CIÊNCIA DA COMPUTAÇÃO
7591,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465235,5942033,USO DE JOGOS DIGITAIS NA EDUCAÇÃO BÁSICA: UMA REVISÃO SISTEMÁTICA DA LITERATURA,76264,CIÊNCIA DA COMPUTAÇÃO
7592,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465236,6040364,USO DE MINERAÇÃO DE DADOS EDUCACIONAIS PARA IDENTIFICAÇÃO DE PERFIS E PADRÕES DE PARTICIPAÇÃO DOS ESTUDANTES DE CURSOS A DISTÂNCIA,76264,CIÊNCIA DA COMPUTAÇÃO
7593,23001011022P9,SISTEMAS E COMPUTAÇÃO,UFRN,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2017,22465237,6026790,USO DE MINERAÇÃO DE DADOS EDUCACIONAIS PARA IDENTIFICAÇÃO DE PERFIS E PADRÕES DE PARTICIPAÇÃO DOS ESTUDANTES DE CURSOS A DISTÂNCIA,76264,CIÊNCIA DA COMPUTAÇÃO
7796,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22477925,5530443,A CLINICAL DECISION SUPPORT SYSTEM FOR AIDING DIAGNOSIS OF ALZHEIMER'S DISEASE AND RELATED DISORDERS IN MOBILE DEVICES,83968,SISTEMAS DE COMPUTAÇÃO
7797,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22477927,5685004,A DISTRIBUTED GPU-BASED CORRELATION CLUSTERING ALGORITHM FOR LARGE-SCALE SIGNED SOCIAL NETWORKS,83968,SISTEMAS DE COMPUTAÇÃO
7802,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479222,6079493,A VIRTUAL ENVIRONMENT FOR BREAST EXAMS PRACTICE WITH HAPTICS AND GAMIFICATION,77491,COMPUTAÇÃO VISUAL
7803,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479223,5706615,A VISUAL SYSTEM FOR CUSTOM SECURITY ANALYSIS CITIES,77491,COMPUTAÇÃO VISUAL
7806,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479249,5501672,ALOCAÇÃO DE PROFESSORES EM QUADRO DE HORÁRIOS ATRAVÉS DE ALGORITMOS DE FLUXO EM REDES,83968,SISTEMAS DE COMPUTAÇÃO
7807,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479250,5727526,ALOCAÇÃO ÓTIMA DE UNIDADES DE MEDIÇÃO FASORIAL EM REDES ELÉTRICAS PARA A DEPURAÇÃO DE ERROS NOS DADOS,77490,COMPUTAÇÃO CIENTÍFICA E SISTEMAS DE POTÊNCIA
7809,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479253,5787977,AN INTERACTION MECHANISM FOR VIRTUAL REALITY BASED ON UPPER LIMBS MOTIONS TRACKING USING DEPTH CAMERAS AND INERTIAL SENSORS,77491,COMPUTAÇÃO VISUAL
7810,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479254,5523852,ANALISANDO O COMPORTAMENTO DE AMBIENTES DE EXPERIMENTAÇÃO BASEADOS EM OPENFLOW,83968,SISTEMAS DE COMPUTAÇÃO
7812,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479256,5429031,ANÁLISE DO PROTOCOLO AODV PARA ROTEAMENTO EM WIRELESS BODY AREA NETWORKS,83968,SISTEMAS DE COMPUTAÇÃO
7814,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479258,6080294,ANALYSIS AND CHARACTERIZATION OF GPU BENCHMARKS FOR KERNEL CONCURRENCY EFFICIENCY,83968,SISTEMAS DE COMPUTAÇÃO
7815,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479259,5684483,ANALYZING AND ESTIMATING THE PERFORMANCE OF CONCURRENT KERNELS EXECUTION ON GPUS,83968,SISTEMAS DE COMPUTAÇÃO
7816,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479262,5429108,ARES: AN AUTONOMIC AND RESILIENT FRAMEWORK FOR SMART GRIDS,83968,SISTEMAS DE COMPUTAÇÃO
7817,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479263,5727516,ASSESSING STRENGTHS AND WEAKNESSES OF MEASUREMENT SETS FOR STATE ESTIMATION,77490,COMPUTAÇÃO CIENTÍFICA E SISTEMAS DE POTÊNCIA
7818,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479264,5708537,AUDIO DESCRIPTION ON INSTAGRAM: EVALUATING AND COMPARING TWO WAYS OF DESCRIBING IMAGES FOR VISUALLY IMPAIRED,77491,COMPUTAÇÃO VISUAL
7822,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479289,5727531,BUSCA BASEADA NO MÉTODO BRANCH-AND-BOUND PARA IDENTIFICAÇÃO DE VULNERABILIDADES NA ESTIMAÇÃO DE ESTADO,77490,COMPUTAÇÃO CIENTÍFICA E SISTEMAS DE POTÊNCIA
7823,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479290,5418074,CACHE NFACE: UMA CONTRAMEDIDA SIMPLES PARA O ATAQUE EM CONLUIO PRODUTOR-CONSUMIDOR EM REDES CENTRADAS EM CONTEÚDO,83968,SISTEMAS DE COMPUTAÇÃO
7825,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479292,5748593,CARACTERIZAÇÃO DOS KERNELS DO BENCHMARK RODINIA PARA GPUS,83968,SISTEMAS DE COMPUTAÇÃO
7829,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479298,5414638,COLETA DE AMOSTRAS DE RSSI PARA TESTES DE HANDOFF EM CENARIOS COM MOBILIDADE UTILIZANDO-SE TESTBEDS FIBRE,83968,SISTEMAS DE COMPUTAÇÃO
7831,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479302,5803787,"COMPUTER AIDED DIAGNOSIS FOR BREAST DISEASES BASED ON INFRARED IMAGES,",77491,COMPUTAÇÃO VISUAL
7835,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479315,5787502,DESIGNING GAME CONTROLLERS IN A MOBILE DEVICE,77491,COMPUTAÇÃO VISUAL
7836,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479320,5521840,D-KHT: REAL-TIME PLANE DETECTION IN DEPTH IMAGES,77491,COMPUTAÇÃO VISUAL
7838,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479324,5684383,EENY MEENY MINY MOE: CHOOSING THE FAULT TOLERANCE TECHNIQUE FOR MY CLOUD WORKFLOW,83968,SISTEMAS DE COMPUTAÇÃO
7840,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479326,5805426,ESQUEMA DE ACORDO DE CHAVES DE CONFERÊNCIA BASEADO EM UM PROBLEMA DE FUNÇÕES QUADRÁTICAS DE DUAS VARIÁVEIS.,83968,SISTEMAS DE COMPUTAÇÃO
7841,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479327,5616879,ESTRATÉGIAS DE DIVERSIFICAÇÃO PARA OTIMIZAÇÃO DA PROGRAMAÇÃO DE INTERVENÇÕES EM REDES ELÉTRICAS,77490,COMPUTAÇÃO CIENTÍFICA E SISTEMAS DE POTÊNCIA
7843,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479330,5602406,EVALUATING THE USER EXPERIENCE OF ADULT USERS IN POKÉMON GO GAME,77491,COMPUTAÇÃO VISUAL
7847,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479334,5684968,EXTRACTING BUS LINES SERVICES INFORMATION FROM GPS REGISTRIES,83968,SISTEMAS DE COMPUTAÇÃO
7848,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479335,6078698,EYES OF THE SWARM: STREAMERS? DETECTION IN BT,83968,SISTEMAS DE COMPUTAÇÃO
7849,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479336,6080482,FAST AND SIMPLE JUMBLED INDEXING FOR BINARY RUN-LENGTH ENCODED STRINGS,83968,SISTEMAS DE COMPUTAÇÃO
7850,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479337,5434426,FAULT DETECTION AND DIAGNOSIS FOR SOLAR-POWERED WIRELESS MESH NETWORKS USING MACHINE LEARNING,83968,SISTEMAS DE COMPUTAÇÃO
7853,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479342,5684307,GENERAL VARIABLE NEIGHBORHOOD SEARCH FOR THE DATA MULE SCHEDULING PROBLEM,83968,SISTEMAS DE COMPUTAÇÃO
7857,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479350,6160095,HUMAN VALUES IN HCI,77491,COMPUTAÇÃO VISUAL
7859,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479355,5415563,IDENTIFYING VULNERABILITIES IN SMART GRID COMMUNICATION NETWORKS OF ELECTRICAL SUBSTATIONS USING GEESE 2.0,83968,SISTEMAS DE COMPUTAÇÃO
7862,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479360,5416432,IMPROVING A BAYESIAN DECISION MODEL FOR SUPPORTING DIAGNOSIS OF ALZHEIMER?S DISEASE AND RELATED DISORDERS,83968,SISTEMAS DE COMPUTAÇÃO
7863,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479361,5788844,IMPROVING ACCURACY OF AUTOMATIC FRACTURE DETECTION IN BOREHOLE IMAGES WITH DEEP LEARNING AND GPUS,77491,COMPUTAÇÃO VISUAL
7869,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479370,5781574,MAMMOGRAM CLASSIFICATION USING BACK-PROPAGATION NEURAL NETWORKS AND TEXTURE FEATURE DESCRIPTORS,77491,COMPUTAÇÃO VISUAL
7873,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479377,5747876,MINIMIZING CYBER SICKNESS IN HEAD MOUNTED DISPLAY SYSTEMS: DESIGN GUIDELINES AND APPLICATIONS,77491,COMPUTAÇÃO VISUAL
7874,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479379,5418101,MITIGATING THE ACK COUNTERFEITING ATTACK IN DELAY AND DISRUPTION TOLERANT NETWORKS,83968,SISTEMAS DE COMPUTAÇÃO
7876,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479382,5434374,MULTI-CHANNEL CONTINUOUS RENDEZVOUS IN COGNITIVE NETWORKS,83968,SISTEMAS DE COMPUTAÇÃO
7877,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479383,5873567,MULTI-FRAME SUPER-RESOLUTION A PARTIR DE UMA ÚNICA IMAGEM POR ESTEREOSCOPIA,77491,COMPUTAÇÃO VISUAL
7879,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479389,5772366,ON THE EFICIENCY OF SOME SIGNAL DESCRIPTORS TO IDENTIFY NORMAL OR ABNORMAL CARDIAC RHYTHMS,77491,COMPUTAÇÃO VISUAL
7881,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479393,5525819,ON THE UTILITY OF INTUITIONISTIC FUZZY SET THEORY IN IMAGE EDGE DETECTION,77491,COMPUTAÇÃO VISUAL
7886,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479399,5787742,PROCEDURAL AND IMPLICIT MODELING OF CLOUDS IN GPUS,77491,COMPUTAÇÃO VISUAL
7893,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479412,5434341,REDUZINDO A LATÊNCIA DE COMUNICAÇÃO EM MÚLTIPLOS SALTOS DOS MECANISMOS DE DUTY CYCLE ASSÍNCRONO BASEADOS EM SCHEDULE ATRAVÉS DE SINCRONIZAÇÃO DE BAIXA RESOLUÇÃO,83968,SISTEMAS DE COMPUTAÇÃO
7896,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479415,5748400,RESOLVENDO O PROBLEMA DE REORDENAÇÃO DE KERNELS CONCORRENTES NA GPU UTILIZANDO O PROBLEMA DA MOCHILA,83968,SISTEMAS DE COMPUTAÇÃO
7897,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479417,5416100,SAVING RESOURCES IN DISCOVERY PROTOCOL ON DELAY-SENSITIVE RESCUE MOBILE NETWORKS,83968,SISTEMAS DE COMPUTAÇÃO
7906,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479432,5727553,TÉCNICAS DA COMPUTAÇÃO DE ALTO DESEMPENHO APLICADAS AO AGENDAMENTO DE INTERVENÇÕES EM REDES ELÉTRICAS,77490,COMPUTAÇÃO CIENTÍFICA E SISTEMAS DE POTÊNCIA
7908,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479436,5425872,TRANSPARENCY IN PRACTICE: USING VISUALIZATION TO ENHANCE THE INTERPRETABILITY OF OPEN DATA,77491,COMPUTAÇÃO VISUAL
7911,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479440,6078745,UM MECANISMO DISTRIBUÍDO DE INCENTIVO BASEADO EM CRÉDITO PARA REDES OPORTUNISTAS,83968,SISTEMAS DE COMPUTAÇÃO
7912,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479441,5418078,UM MECANISMO EFICIENTE DE CONTROLE DE CONGESTIONAMENTO PARA REDES TOLERANTES A ATRASOS E DESCONEXÕES,83968,SISTEMAS DE COMPUTAÇÃO
7919,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479448,5748523,UNDERSTANDING USER EXPERIENCE WITH GAME CONTROLLERS: A CASE STUDY WITH AN ADAPTIVE SMART CONTROLLER AND A TRADITIONAL GAMEPAD,77491,COMPUTAÇÃO VISUAL
7923,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479454,5684450,VETORIZAÇÃO E ANÁLISE DE ALGORITMOS PARALELOS PARA A MIGRAÇÃO KIRCHHOFF PRÉ-EMPILHAMENTO EM TEMPO,83968,SISTEMAS DE COMPUTAÇÃO
7926,31003010046P4,COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,2017,22479457,5873565,WATER SURFACE RECONSTRUCTION AND TRULY RANDOM NUMBERS GENERATION FROM IMAGES OF WIND-GENERATED GRAVITY WAVES,77491,COMPUTAÇÃO VISUAL
8095,31001017110P8,INFORMÁTICA,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,2017,22489941,5163566,A BRIDGE TO COGNITION THROUGH INTELLIGENT GAMES,77343,CIÊNCIA DA COMPUTAÇÃO
8096,31001017110P8,INFORMÁTICA,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,2017,22489942,5189391,A COLLABORATIVE VIRTUAL ENVIRONMENT FOR TRAINING OF SECURITY AGENTS IN NUCLEAR EMERGENCIES,77343,CIÊNCIA DA COMPUTAÇÃO
8098,31001017110P8,INFORMÁTICA,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,2017,22489945,5167129,A FRAMEWORK FOR DEALING COLLABORATIVELY WITH INTERACTIONS FROM SOCIAL MEDIA IN EMERGENCY SITUATIONS,77343,CIÊNCIA DA COMPUTAÇÃO
8099,31001017110P8,INFORMÁTICA,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,2017,22489946,5163547,A MODEL TO FORECAST WIND SPEED THROUGH SINGULAR SPECTRUM ANALYSIS AND ARTIFICIAL NEURAL NETWORKS,77343,CIÊNCIA DA COMPUTAÇÃO
8100,31001017110P8,INFORMÁTICA,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,2017,22489947,5230014,A MULTISENSOR DATA FUSION ALGORITHM USING THE HIDDEN CORRELATIONS IN MULTIAPPLICATION WIRELESS SENSOR DATA STREAMS,77343,CIÊNCIA DA COMPUTAÇÃO
8101,31001017110P8,INFORMÁTICA,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,2017,22489949,5167146,A REVIEW OF THE EVOLUTION OF HUMAN RELIABILITY ANALYSIS METHODS AT NUCLEAR INDUSTRY,77343,CIÊNCIA DA COMPUTAÇÃO
